icao_address,timestamp,latitude,longitude,altitude_baro,heading,vertical_rate,on_ground,callsign,tail_number,collection_type,flight_number,ingestion_time,speed,squawk,aircraft_type_icao,aircraft_type_name,airline_iata,airline_name,departure_utc_offset,departure_airport_icao,departure_airport_iata,departure_scheduled_time,departure_estimated_time,arrival_utc_offset,arrival_airport_icao,arrival_airport_iata,arrival_scheduled_time,arrival_estimated_time,takeoff_time,landing_time,source
780EDA,2021-03-20T12:14:53Z,31.352234,121.221637,4750.0,320.0,0.0,False,CES5417,B-8276,terrestrial,MU5417,2021-03-20T12:14:55.650Z,240.0,1045,A320,Airbus A320-232,MU,China Eastern Airlines,+0800,ZSSS,SHA,2021-03-20T12:15:00Z,2021-03-20T12:15:00Z,+0800,ZUUU,CTU,2021-03-20T15:45:00Z,2021-03-20T15:45:00Z,2021-03-20T12:11:26Z,,
780EDA,2021-03-20T12:14:59Z,31.357498,121.217059,4750.0,320.0,0.0,False,CES5417,B-8276,terrestrial,MU5417,2021-03-20T12:15:02.287Z,240.0,1045,A320,Airbus A320-232,MU,China Eastern Airlines,+0800,ZSSS,SHA,2021-03-20T12:15:00Z,2021-03-20T12:15:00Z,+0800,ZUUU,CTU,2021-03-20T15:45:00Z,2021-03-20T15:45:00Z,2021-03-20T12:11:26Z,,
7804B1,2021-03-20T12:16:47Z,31.300468,121.265277,4700.0,320.0,190.0,False,CES5125,B-6506,terrestrial,MU5125,2021-03-20T12:16:49.182Z,250.0,6303,A333,Airbus A330-343X,MU,China Eastern Airlines,+0800,ZSSS,SHA,2021-03-20T12:00:00Z,2021-03-20T12:00:00Z,+0800,ZBAA,PEK,2021-03-20T14:30:00Z,2021-03-20T14:30:00Z,2021-03-20T12:14:09Z,,
7804B1,2021-03-20T12:17:21Z,31.33136,121.23887,4750.0,320.0,-60.0,False,CES5125,B-6506,terrestrial,MU5125,2021-03-20T12:17:24.316Z,240.0,6303,A333,Airbus A330-343X,MU,China Eastern Airlines,+0800,ZSSS,SHA,2021-03-20T12:00:00Z,2021-03-20T12:00:00Z,+0800,ZBAA,PEK,2021-03-20T14:30:00Z,2021-03-20T14:30:00Z,2021-03-20T12:14:09Z,,
7804B1,2021-03-20T12:17:08Z,31.320602,121.248025,4750.0,320.0,0.0,False,CES5125,B-6506,terrestrial,MU5125,2021-03-20T12:17:11.132Z,250.0,6303,A333,Airbus A330-343X,MU,China Eastern Airlines,+0800,ZSSS,SHA,2021-03-20T12:00:00Z,2021-03-20T12:00:00Z,+0800,ZBAA,PEK,2021-03-20T14:30:00Z,2021-03-20T14:30:00Z,2021-03-20T12:14:09Z,,
780BE9,2021-03-20T12:20:00Z,31.322342,121.245333,4750.0,320.0,0.0,False,CDG4668,B-1932,terrestrial,SC4668,2021-03-20T12:20:02.636Z,240.0,,B738,Boeing 737-85N,SC,Shandong Airlines,+0800,ZSSS,SHA,2021-03-20T12:10:00Z,,+0800,ZSQD,TAO,2021-03-20T14:00:00Z,,2021-03-20T12:17:25Z,,
7804B1,2021-03-20T12:17:41Z,31.35141,121.221852,4750.0,320.0,0.0,False,CES5125,B-6506,terrestrial,MU5125,2021-03-20T12:17:44.437Z,240.0,6303,A333,Airbus A330-343X,MU,China Eastern Airlines,+0800,ZSSS,SHA,2021-03-20T12:00:00Z,2021-03-20T12:00:00Z,+0800,ZBAA,PEK,2021-03-20T14:30:00Z,2021-03-20T14:30:00Z,2021-03-20T12:14:09Z,,
7804B1,2021-03-20T12:17:35Z,31.345623,121.22677,4750.0,320.0,0.0,False,CES5125,B-6506,terrestrial,MU5125,2021-03-20T12:17:37.952Z,240.0,6303,A333,Airbus A330-343X,MU,China Eastern Airlines,+0800,ZSSS,SHA,2021-03-20T12:00:00Z,2021-03-20T12:00:00Z,+0800,ZBAA,PEK,2021-03-20T14:30:00Z,2021-03-20T14:30:00Z,2021-03-20T12:14:09Z,,
780BE9,2021-03-20T12:20:03Z,31.325043,121.243071,4750.0,320.0,-120.0,False,CDG4668,B-1932,terrestrial,SC4668,2021-03-20T12:20:04.643Z,240.0,,B738,Boeing 737-85N,SC,Shandong Airlines,+0800,ZSSS,SHA,2021-03-20T12:10:00Z,,+0800,ZSQD,TAO,2021-03-20T14:00:00Z,,2021-03-20T12:17:25Z,,
7819A0,2021-03-20T12:21:57Z,31.292181,121.219629,6825.0,160.0,190.0,False,CES5162,B-123A,terrestrial,MU5162,2021-03-20T12:21:59.535Z,260.0,5606,AJ27,COMAC ARJ-21-700 Xiangfeng ,MU,China Eastern Airlines,+0800,ZBAA,PEK,2021-03-20T10:30:00Z,,+0800,ZSSS,SHA,2021-03-20T12:50:00Z,2021-03-20T12:50:00Z,,,
780CA1,2021-03-20T12:22:01Z,31.310895,121.257147,4700.0,320.0,250.0,False,CES2170,B-1861,terrestrial,MU2170,2021-03-20T12:22:04.261Z,240.0,1036,A320,Airbus A320-214,MU,China Eastern Airlines,+0800,ZSSS,SHA,2021-03-20T12:20:00Z,2021-03-20T12:20:00Z,+0800,ZLXY,XIY,2021-03-20T15:10:00Z,2021-03-20T15:10:00Z,2021-03-20T12:19:19Z,,
7819A0,2021-03-20T12:21:32Z,31.318577,121.202655,6775.0,130.0,0.0,False,CES5162,B-123A,terrestrial,MU5162,2021-03-20T12:21:35.420Z,280.0,5606,AJ27,COMAC ARJ-21-700 Xiangfeng ,MU,China Eastern Airlines,+0800,ZBAA,PEK,2021-03-20T10:30:00Z,,+0800,ZSSS,SHA,2021-03-20T12:50:00Z,2021-03-20T12:50:00Z,,,
7819A0,2021-03-20T12:21:39Z,31.312637,121.208658,6775.0,150.0,-160.0,False,CES5162,B-123A,terrestrial,MU5162,2021-03-20T12:21:40.657Z,270.0,5606,AJ27,COMAC ARJ-21-700 Xiangfeng ,MU,China Eastern Airlines,+0800,ZBAA,PEK,2021-03-20T10:30:00Z,,+0800,ZSSS,SHA,2021-03-20T12:50:00Z,2021-03-20T12:50:00Z,,,
780CA1,2021-03-20T12:22:20Z,31.327747,121.24259,4750.0,320.0,0.0,False,CES2170,B-1861,terrestrial,MU2170,2021-03-20T12:22:22.196Z,240.0,1036,A320,Airbus A320-214,MU,China Eastern Airlines,+0800,ZSSS,SHA,2021-03-20T12:20:00Z,2021-03-20T12:20:00Z,+0800,ZLXY,XIY,2021-03-20T15:10:00Z,2021-03-20T15:10:00Z,2021-03-20T12:19:19Z,,
780CA1,2021-03-20T12:22:27Z,31.332962,121.23817,4750.0,320.0,-60.0,False,CES2170,B-1861,terrestrial,MU2170,2021-03-20T12:22:28.882Z,240.0,1036,A320,Airbus A320-214,MU,China Eastern Airlines,+0800,ZSSS,SHA,2021-03-20T12:20:00Z,2021-03-20T12:20:00Z,+0800,ZLXY,XIY,2021-03-20T15:10:00Z,2021-03-20T15:10:00Z,2021-03-20T12:19:19Z,,
780BE9,2021-03-20T12:20:14Z,31.33548,121.234292,4750.0,320.0,-60.0,False,CDG4668,B-1932,terrestrial,SC4668,2021-03-20T12:20:17.089Z,240.0,2112,B738,Boeing 737-85N,SC,Shandong Airlines,+0800,ZSSS,SHA,2021-03-20T12:10:00Z,,+0800,ZSQD,TAO,2021-03-20T14:00:00Z,,2021-03-20T12:17:25Z,,
780BE9,2021-03-20T12:20:17Z,31.338827,121.231494,4750.0,320.0,-60.0,False,CDG4668,B-1932,terrestrial,SC4668,2021-03-20T12:20:19.375Z,240.0,2112,B738,Boeing 737-85N,SC,Shandong Airlines,+0800,ZSSS,SHA,2021-03-20T12:10:00Z,,+0800,ZSQD,TAO,2021-03-20T14:00:00Z,,2021-03-20T12:17:25Z,,
780BE9,2021-03-20T12:20:32Z,31.352793,121.219684,4750.0,320.0,0.0,False,CDG4668,B-1932,terrestrial,SC4668,2021-03-20T12:20:34.778Z,240.0,2112,B738,Boeing 737-85N,SC,Shandong Airlines,+0800,ZSSS,SHA,2021-03-20T12:10:00Z,,+0800,ZSQD,TAO,2021-03-20T14:00:00Z,,2021-03-20T12:17:25Z,,
780BE9,2021-03-20T12:20:35Z,31.355713,121.217221,4750.0,320.0,0.0,False,CDG4668,B-1932,terrestrial,SC4668,2021-03-20T12:20:37.174Z,240.0,2112,B738,Boeing 737-85N,SC,Shandong Airlines,+0800,ZSSS,SHA,2021-03-20T12:10:00Z,,+0800,ZSQD,TAO,2021-03-20T14:00:00Z,,2021-03-20T12:17:25Z,,
780BE9,2021-03-20T12:20:39Z,31.357819,121.215389,4750.0,330.0,60.0,False,CDG4668,B-1932,terrestrial,SC4668,2021-03-20T12:20:40.435Z,240.0,2112,B738,Boeing 737-85N,SC,Shandong Airlines,+0800,ZSSS,SHA,2021-03-20T12:10:00Z,,+0800,ZSQD,TAO,2021-03-20T14:00:00Z,,2021-03-20T12:17:25Z,,
780BE9,2021-03-20T12:20:42Z,31.361252,121.212535,4750.0,320.0,0.0,False,CDG4668,B-1932,terrestrial,SC4668,2021-03-20T12:20:45.649Z,240.0,2112,B738,Boeing 737-85N,SC,Shandong Airlines,+0800,ZSSS,SHA,2021-03-20T12:10:00Z,,+0800,ZSQD,TAO,2021-03-20T14:00:00Z,,2021-03-20T12:17:25Z,,
780BE1,2021-03-20T12:15:00Z,31.292321,121.376129,11800.0,260.0,0.0,False,CHH7328,B-1927,terrestrial,HU7328,2021-03-20T12:15:02.411Z,290.0,5033,B738,Boeing 737-84P,HU,Hainan Airlines,+0800,ZSPD,PVG,2021-03-20T12:05:00Z,2021-03-20T12:05:00Z,+0800,ZJSY,SYX,2021-03-20T15:35:00Z,2021-03-20T15:35:00Z,,,
780BE1,2021-03-20T12:14:48Z,31.295654,121.396071,11800.0,260.0,,False,CHH7328,B-1927,terrestrial,HU7328,2021-03-20T12:14:51.145Z,290.0,5033,B738,Boeing 737-84P,HU,Hainan Airlines,+0800,ZSPD,PVG,2021-03-20T12:05:00Z,2021-03-20T12:05:00Z,+0800,ZJSY,SYX,2021-03-20T15:35:00Z,2021-03-20T15:35:00Z,,,
780BE1,2021-03-20T12:14:57Z,31.293137,121.380885,11800.0,260.0,30.0,False,CHH7328,B-1927,terrestrial,HU7328,2021-03-20T12:15:00.154Z,290.0,5033,B738,Boeing 737-84P,HU,Hainan Airlines,+0800,ZSPD,PVG,2021-03-20T12:05:00Z,2021-03-20T12:05:00Z,+0800,ZJSY,SYX,2021-03-20T15:35:00Z,2021-03-20T15:35:00Z,,,
780BE1,2021-03-20T12:14:54Z,31.293961,121.385947,11800.0,260.0,30.0,False,CHH7328,B-1927,terrestrial,HU7328,2021-03-20T12:14:55.732Z,290.0,5033,B738,Boeing 737-84P,HU,Hainan Airlines,+0800,ZSPD,PVG,2021-03-20T12:05:00Z,2021-03-20T12:05:00Z,+0800,ZJSY,SYX,2021-03-20T15:35:00Z,2021-03-20T15:35:00Z,,,
780BE1,2021-03-20T12:14:42Z,31.297442,121.406561,11800.0,260.0,,False,CHH7328,B-1927,terrestrial,HU7328,2021-03-20T12:14:44.606Z,290.0,5033,B738,Boeing 737-84P,HU,Hainan Airlines,+0800,ZSPD,PVG,2021-03-20T12:05:00Z,2021-03-20T12:05:00Z,+0800,ZJSY,SYX,2021-03-20T15:35:00Z,2021-03-20T15:35:00Z,,,
780BE1,2021-03-20T12:14:33Z,31.299728,121.420252,11800.0,260.0,0.0,False,CHH7328,B-1927,terrestrial,HU7328,2021-03-20T12:14:35.857Z,290.0,5033,B738,Boeing 737-84P,HU,Hainan Airlines,+0800,ZSPD,PVG,2021-03-20T12:05:00Z,2021-03-20T12:05:00Z,+0800,ZJSY,SYX,2021-03-20T15:35:00Z,2021-03-20T15:35:00Z,,,
780BE1,2021-03-20T12:14:07Z,31.30632,121.45962,11800.0,260.0,-60.0,False,CHH7328,B-1927,terrestrial,HU7328,2021-03-20T12:14:09.257Z,290.0,5033,B738,Boeing 737-84P,HU,Hainan Airlines,+0800,ZSPD,PVG,2021-03-20T12:05:00Z,2021-03-20T12:05:00Z,+0800,ZJSY,SYX,2021-03-20T15:35:00Z,2021-03-20T15:35:00Z,,,
780BE1,2021-03-20T12:14:17Z,31.303633,121.44342,11800.0,260.0,0.0,False,CHH7328,B-1927,terrestrial,HU7328,2021-03-20T12:14:20.568Z,290.0,5033,B738,Boeing 737-84P,HU,Hainan Airlines,+0800,ZSPD,PVG,2021-03-20T12:05:00Z,2021-03-20T12:05:00Z,+0800,ZJSY,SYX,2021-03-20T15:35:00Z,2021-03-20T15:35:00Z,,,
780BE1,2021-03-20T12:15:09Z,31.29039,121.364351,11800.0,260.0,-60.0,False,CHH7328,B-1927,terrestrial,HU7328,2021-03-20T12:15:11.373Z,290.0,5033,B738,Boeing 737-84P,HU,Hainan Airlines,+0800,ZSPD,PVG,2021-03-20T12:05:00Z,2021-03-20T12:05:00Z,+0800,ZJSY,SYX,2021-03-20T15:35:00Z,2021-03-20T15:35:00Z,,,
780BE1,2021-03-20T12:13:41Z,31.30759,121.506207,11650.0,260.0,1020.0,False,CHH7328,B-1927,terrestrial,HU7328,2021-03-20T12:13:42.808Z,290.0,5033,B738,Boeing 737-84P,HU,Hainan Airlines,+0800,ZSPD,PVG,2021-03-20T12:05:00Z,2021-03-20T12:05:00Z,+0800,ZJSY,SYX,2021-03-20T15:35:00Z,2021-03-20T15:35:00Z,,,
780BE1,2021-03-20T12:13:37Z,31.308289,121.510997,11600.0,260.0,1020.0,False,CHH7328,B-1927,terrestrial,HU7328,2021-03-20T12:13:40.296Z,290.0,5033,B738,Boeing 737-84P,HU,Hainan Airlines,+0800,ZSPD,PVG,2021-03-20T12:05:00Z,2021-03-20T12:05:00Z,+0800,ZJSY,SYX,2021-03-20T15:35:00Z,2021-03-20T15:35:00Z,,,
7819A0,2021-03-20T12:25:14Z,31.087212,121.237866,4750.0,180.0,-410.0,False,CES5162,B-123A,terrestrial,MU5162,2021-03-20T12:25:16.136Z,200.0,,AJ27,COMAC ARJ-21-700 Xiangfeng ,MU,China Eastern Airlines,+0800,ZBAA,PEK,2021-03-20T10:30:00Z,,+0800,ZSSS,SHA,2021-03-20T12:50:00Z,2021-03-20T12:50:00Z,,,
7819A0,2021-03-20T12:25:08Z,31.092891,121.237592,4800.0,180.0,,False,CES5162,B-123A,terrestrial,MU5162,2021-03-20T12:25:10.912Z,200.0,,AJ27,COMAC ARJ-21-700 Xiangfeng ,MU,China Eastern Airlines,+0800,ZBAA,PEK,2021-03-20T10:30:00Z,,+0800,ZSSS,SHA,2021-03-20T12:50:00Z,2021-03-20T12:50:00Z,,,
7811D0,2021-03-20T12:28:05Z,31.080276,121.233754,4750.0,180.0,0.0,False,CSH9420,B-1452,terrestrial,FM9420,2021-03-20T12:28:07.367Z,200.0,,B738,Boeing 737-800WL,FM,Shanghai Airlines,+0800,ZUCK,CKG,2021-03-20T10:45:00Z,,+0800,ZSSS,SHA,2021-03-20T13:10:00Z,,,,
7811D0,2021-03-20T12:27:50Z,31.094376,121.233108,4725.0,180.0,60.0,False,CSH9420,B-1452,terrestrial,FM9420,2021-03-20T12:27:51.168Z,200.0,2535,B738,Boeing 737-800WL,FM,Shanghai Airlines,+0800,ZUCK,CKG,2021-03-20T10:45:00Z,,+0800,ZSSS,SHA,2021-03-20T13:10:00Z,,,,
7811D0,2021-03-20T12:27:38Z,31.1056,121.232648,4725.0,180.0,,False,CSH9420,B-1452,terrestrial,FM9420,2021-03-20T12:27:39.790Z,200.0,2535,B738,Boeing 737-800WL,FM,Shanghai Airlines,+0800,ZUCK,CKG,2021-03-20T10:45:00Z,,+0800,ZSSS,SHA,2021-03-20T13:10:00Z,,,,
7811D0,2021-03-20T12:27:32Z,31.111745,121.232263,4775.0,180.0,,False,CSH9420,B-1452,terrestrial,FM9420,2021-03-20T12:27:33.961Z,200.0,2535,B738,Boeing 737-800WL,FM,Shanghai Airlines,+0800,ZUCK,CKG,2021-03-20T10:45:00Z,,+0800,ZSSS,SHA,2021-03-20T13:10:00Z,,,,
7817FA,2021-03-20T12:31:44Z,31.034655,121.231055,4750.0,180.0,,False,DKH1256,B-30C9,terrestrial,HO1256,2021-03-20T12:31:47.018Z,180.0,2337,A20N,Airbus A320-271N,HO,Juneyao Air,+0600,ZWWW,URC,2021-03-20T10:40:00Z,,+0800,ZSSS,SHA,2021-03-20T13:30:00Z,,,,
7817FA,2021-03-20T12:30:50Z,31.082045,121.231,4750.0,180.06874,-60.0,False,DKH1256,B-30C9,terrestrial,HO1256,2021-03-20T12:30:52.798Z,190.0,,A20N,Airbus A320-271N,HO,Juneyao Air,+0600,ZWWW,URC,2021-03-20T10:40:00Z,,+0800,ZSSS,SHA,2021-03-20T13:30:00Z,,,,
7808EB,2021-03-20T12:22:56Z,31.037338,121.345017,2650.0,357.50864,-600.0,False,CES5314,B-6927,terrestrial,MU5314,2021-03-20T12:22:58.367Z,150.0,2102,A321,Airbus A321-231,MU,China Eastern Airlines,+0800,ZGGG,CAN,2021-03-20T10:30:00Z,2021-03-20T10:30:00Z,+0800,ZSSS,SHA,2021-03-20T12:40:00Z,2021-03-20T12:40:00Z,,,
7808EB,2021-03-20T12:23:08Z,31.04718,121.344425,2500.0,357.04843,-670.0,False,CES5314,B-6927,terrestrial,MU5314,2021-03-20T12:23:10.544Z,150.0,2102,A321,Airbus A321-231,MU,China Eastern Airlines,+0800,ZGGG,CAN,2021-03-20T10:30:00Z,2021-03-20T10:30:00Z,+0800,ZSSS,SHA,2021-03-20T12:40:00Z,2021-03-20T12:40:00Z,,,
781106,2021-03-20T12:24:50Z,31.037029,121.345038,2400.0,357.52292,,False,CSH9376,B-8976,terrestrial,FM9376,2021-03-20T12:24:51.594Z,150.0,,A321,Airbus A321-231,FM,Shanghai Airlines,+0800,ZHCC,CGO,2021-03-20T10:35:00Z,,+0800,ZSSS,SHA,2021-03-20T12:20:00Z,,,,
781929,2021-03-20T12:22:47Z,31.112909,121.340918,1275.0,357.51605,,False,DKH1202,B-30EQ,terrestrial,HO1202,2021-03-20T12:22:48.551Z,130.0,,A21N,Airbus A321-271NX,HO,Juneyao Air,+0800,ZGSZ,SZX,2021-03-20T10:15:00Z,2021-03-20T10:15:00Z,+0800,ZSSS,SHA,2021-03-20T12:15:00Z,,2021-03-20T10:43:49Z,2021-03-20T12:24:11Z,
7808EB,2021-03-20T12:24:02Z,31.082794,121.34254,1850.0,357.1399,-890.0,False,CES5314,B-6927,terrestrial,MU5314,2021-03-20T12:24:04.200Z,140.0,2102,A321,Airbus A321-231,MU,China Eastern Airlines,+0800,ZGGG,CAN,2021-03-20T10:30:00Z,2021-03-20T10:30:00Z,+0800,ZSSS,SHA,2021-03-20T12:40:00Z,2021-03-20T12:40:00Z,,2021-03-20T12:26:08Z,
780FE6,2021-03-20T12:26:41Z,31.045967,121.352344,20475.0,350.0,1980.0,False,CDC8853,B-8451,terrestrial,GJ88537,2021-03-20T12:26:42.798Z,410.0,5675,A320,Airbus A320-214,GJ,Zheijang Loong Airlines,,,,,,,,,,,,,
78045D,2021-03-20T12:27:02Z,31.050901,121.344269,2450.0,357.50177,,False,CES5350,B-6099,terrestrial,MU5350,2021-03-20T12:27:05.314Z,150.0,4224,A332,Airbus A330-243,MU,China Eastern Airlines,+0800,ZGSZ,SZX,2021-03-20T10:30:00Z,2021-03-20T10:30:00Z,+0800,ZSSS,SHA,2021-03-20T12:45:00Z,2021-03-20T12:45:00Z,2021-03-20T10:47:33Z,2021-03-20T12:29:53Z,
781106,2021-03-20T12:25:53Z,31.079498,121.342702,1825.0,357.59613,-320.0,False,CSH9376,B-8976,terrestrial,FM9376,2021-03-20T12:25:55.359Z,130.0,7465,A321,Airbus A321-231,FM,Shanghai Airlines,+0800,ZHCC,CGO,2021-03-20T10:35:00Z,,+0800,ZSSS,SHA,2021-03-20T12:20:00Z,,,2021-03-20T12:27:43Z,
781106,2021-03-20T12:26:02Z,31.085164,121.342456,1775.0,357.87415,,False,CSH9376,B-8976,terrestrial,FM9376,2021-03-20T12:26:03.967Z,130.0,7465,A321,Airbus A321-231,FM,Shanghai Airlines,+0800,ZHCC,CGO,2021-03-20T10:35:00Z,,+0800,ZSSS,SHA,2021-03-20T12:20:00Z,,,2021-03-20T12:27:43Z,
780FE6,2021-03-20T12:26:55Z,31.075287,121.348249,20975.0,350.0,1980.0,False,CDC8853,B-8451,terrestrial,GJ88537,2021-03-20T12:26:58.613Z,410.0,,A320,Airbus A320-214,GJ,Zheijang Loong Airlines,,,,,,,,,,,,,
780FE6,2021-03-20T12:26:58Z,31.081021,121.347455,21075.0,350.0,2040.0,False,CDC8853,B-8451,terrestrial,GJ88537,2021-03-20T12:27:00.128Z,410.0,5675,A320,Airbus A320-214,GJ,Zheijang Loong Airlines,,,,,,,,,,,,,
781106,2021-03-20T12:26:39Z,31.105957,121.341301,1375.0,356.79706,,False,CSH9376,B-8976,terrestrial,FM9376,2021-03-20T12:26:40.526Z,120.0,,A321,Airbus A321-231,FM,Shanghai Airlines,+0800,ZHCC,CGO,2021-03-20T10:35:00Z,,+0800,ZSSS,SHA,2021-03-20T12:20:00Z,,,2021-03-20T12:27:43Z,
781106,2021-03-20T12:26:47Z,31.111466,121.340973,1275.0,357.07758,,False,CSH9376,B-8976,terrestrial,FM9376,2021-03-20T12:26:49.355Z,120.0,,A321,Airbus A321-231,FM,Shanghai Airlines,+0800,ZHCC,CGO,2021-03-20T10:35:00Z,,+0800,ZSSS,SHA,2021-03-20T12:20:00Z,,,2021-03-20T12:27:43Z,
780FE6,2021-03-20T12:27:04Z,31.092938,121.345807,21300.0,350.0,1980.0,False,CDC8853,B-8451,terrestrial,GJ88537,2021-03-20T12:27:06.664Z,410.0,5675,A320,Airbus A320-214,GJ,Zheijang Loong Airlines,,,,,,,,,,,,,
780FE6,2021-03-20T12:27:10Z,31.102707,121.344425,21450.0,350.0,1920.0,False,CDC8853,B-8451,terrestrial,GJ88537,2021-03-20T12:27:13.309Z,410.0,5675,A320,Airbus A320-214,GJ,Zheijang Loong Airlines,,,,,,,,,,,,,
780959,2021-03-20T12:25:26Z,31.109711,121.403073,12175.0,110.0,-1470.0,False,CSC8201,B-6956,terrestrial,3U8201,2021-03-20T12:25:29.254Z,330.0,6414,A320,Airbus A320-232,3U,Sichuan Airlines,+0800,ZPPP,KMG,2021-03-20T09:55:00Z,,+0800,ZSPD,PVG,2021-03-20T13:00:00Z,,,,
780959,2021-03-20T12:25:32Z,31.108393,121.408704,12100.0,110.0,-1440.0,False,CSC8201,B-6956,terrestrial,3U8201,2021-03-20T12:25:34.798Z,330.0,,A320,Airbus A320-232,3U,Sichuan Airlines,+0800,ZPPP,KMG,2021-03-20T09:55:00Z,,+0800,ZSPD,PVG,2021-03-20T13:00:00Z,,,,
780959,2021-03-20T12:25:56Z,31.097488,121.456065,11425.0,110.0,-1530.0,False,CSC8201,B-6956,terrestrial,3U8201,2021-03-20T12:25:58.480Z,330.0,6414,A320,Airbus A320-232,3U,Sichuan Airlines,+0800,ZPPP,KMG,2021-03-20T09:55:00Z,,+0800,ZSPD,PVG,2021-03-20T13:00:00Z,,,,
780959,2021-03-20T12:26:20Z,31.087875,121.497587,10850.0,110.0,-1470.0,False,CSC8201,B-6956,terrestrial,3U8201,2021-03-20T12:26:21.855Z,330.0,6414,A320,Airbus A320-232,3U,Sichuan Airlines,+0800,ZPPP,KMG,2021-03-20T09:55:00Z,,+0800,ZSPD,PVG,2021-03-20T13:00:00Z,,,,
780CDD,2021-03-20T12:29:20Z,31.03256,121.345258,2775.0,356.8616,-380.0,False,CXA8545,B-1707,terrestrial,MF8545,2021-03-20T12:29:23.348Z,150.0,0745,B738,Boeing 737-85C,MF,Xiamen Airlines,+0800,ZSAM,XMN,2021-03-20T11:00:00Z,,+0800,ZSSS,SHA,2021-03-20T12:50:00Z,2021-03-20T12:37:00Z,2021-03-20T11:19:29Z,,
78045D,2021-03-20T12:27:38Z,31.075248,121.343005,1975.0,357.62415,-830.0,False,CES5350,B-6099,terrestrial,MU5350,2021-03-20T12:27:39.922Z,140.0,,A332,Airbus A330-243,MU,China Eastern Airlines,+0800,ZGSZ,SZX,2021-03-20T10:30:00Z,2021-03-20T10:30:00Z,+0800,ZSSS,SHA,2021-03-20T12:45:00Z,2021-03-20T12:45:00Z,2021-03-20T10:47:33Z,2021-03-20T12:29:53Z,
78045D,2021-03-20T12:28:23Z,31.105181,121.341357,1425.0,357.31595,,False,CES5350,B-6099,terrestrial,MU5350,2021-03-20T12:28:25.279Z,130.0,4224,A332,Airbus A330-243,MU,China Eastern Airlines,+0800,ZGSZ,SZX,2021-03-20T10:30:00Z,2021-03-20T10:30:00Z,+0800,ZSSS,SHA,2021-03-20T12:45:00Z,2021-03-20T12:45:00Z,2021-03-20T10:47:33Z,2021-03-20T12:29:53Z,
7818AB,2021-03-20T12:28:08Z,31.110855,121.39968,12700.0,110.0,-1470.0,False,CES5700,B-30DR,terrestrial,MU5700,2021-03-20T12:28:10.837Z,340.0,2325,A20N,Airbus A320-251N,MU,China Eastern Airlines,+0600,ZWWW,URC,2021-03-20T10:20:00Z,2021-03-20T10:20:00Z,+0800,ZSPD,PVG,2021-03-20T13:10:00Z,2021-03-20T13:10:00Z,,,
7818AB,2021-03-20T12:28:35Z,31.099688,121.44776,12000.0,110.0,-1530.0,False,CES5700,B-30DR,terrestrial,MU5700,2021-03-20T12:28:37.790Z,330.0,2325,A20N,Airbus A320-251N,MU,China Eastern Airlines,+0600,ZWWW,URC,2021-03-20T10:20:00Z,2021-03-20T10:20:00Z,+0800,ZSPD,PVG,2021-03-20T13:10:00Z,2021-03-20T13:10:00Z,,,
7818AB,2021-03-20T12:28:26Z,31.103459,121.4315,12250.0,110.0,-1600.0,False,CES5700,B-30DR,terrestrial,MU5700,2021-03-20T12:28:28.696Z,330.0,,A20N,Airbus A320-251N,MU,China Eastern Airlines,+0600,ZWWW,URC,2021-03-20T10:20:00Z,2021-03-20T10:20:00Z,+0800,ZSPD,PVG,2021-03-20T13:10:00Z,2021-03-20T13:10:00Z,,,
7818AB,2021-03-20T12:28:44Z,31.096103,121.463251,11775.0,110.0,-1530.0,False,CES5700,B-30DR,terrestrial,MU5700,2021-03-20T12:28:45.609Z,330.0,2325,A20N,Airbus A320-251N,MU,China Eastern Airlines,+0600,ZWWW,URC,2021-03-20T10:20:00Z,2021-03-20T10:20:00Z,+0800,ZSPD,PVG,2021-03-20T13:10:00Z,2021-03-20T13:10:00Z,,,
780CDD,2021-03-20T12:30:02Z,31.060226,121.343779,2275.0,357.6087,,False,CXA8545,B-1707,terrestrial,MF8545,2021-03-20T12:30:03.640Z,140.0,0745,B738,Boeing 737-85C,MF,Xiamen Airlines,+0800,ZSAM,XMN,2021-03-20T11:00:00Z,,+0800,ZSSS,SHA,2021-03-20T12:50:00Z,2021-03-20T12:37:00Z,2021-03-20T11:19:29Z,,
7819A0,2021-03-20T12:31:56Z,31.050668,121.344489,1625.0,356.25134,,False,CES5162,B-123A,terrestrial,MU5162,2021-03-20T12:31:57.486Z,123.3,,AJ27,COMAC ARJ-21-700 Xiangfeng ,MU,China Eastern Airlines,+0800,ZBAA,PEK,2021-03-20T10:30:00Z,,+0800,ZSSS,SHA,2021-03-20T12:50:00Z,2021-03-20T12:50:00Z,,,
7805BF,2021-03-20T12:30:28Z,31.107239,121.410989,12075.0,110.0,-2140.0,False,CES2684,B-5473,terrestrial,MU2684,2021-03-20T12:30:31.828Z,340.0,0332,B738,Boeing 737-89P,MU,China Eastern Airlines,+0800,ZHSS,SHS,2021-03-20T11:25:00Z,2021-03-20T11:25:00Z,+0800,ZSPD,PVG,2021-03-20T13:05:00Z,2021-03-20T13:05:00Z,,,
